query_id,timestamp,query_text,intent,num_candidates,num_used,similarity_scores,max_score,min_score,mean_score,score_range
q_1772136007_0053,2026-02-27 01:30:07,Which restaurants offer good value for money?,general,20,4,"[0.6761596202850342, 0.6598414182662964, 0.6559925079345703, 0.6559542417526245, 0.6539293527603149, 0.6536794900894165, 0.6536191701889038, 0.6533709764480591, 0.652458906173706, 0.6519778370857239, 0.6513634920120239, 0.6507231593132019, 0.649905800819397, 0.6489628553390503, 0.6484447717666626, 0.6481709480285645, 0.6466375589370728, 0.6460590362548828, 0.6432200074195862, 0.6428806185722351]",0.67616,0.642881,0.652168,0.033279
q_1772136012_0054,2026-02-27 01:30:12,How expensive are the top-rated restaurants?,general,20,4,"[0.6581192016601562, 0.6514519453048706, 0.6399199962615967, 0.6389858722686768, 0.6370259523391724, 0.6366611123085022, 0.6312549114227295, 0.6310263872146606, 0.6282671689987183, 0.6264171004295349, 0.6237568855285645, 0.6230646371841431, 0.6229614019393921, 0.6212784051895142, 0.6202462315559387, 0.6190834045410156, 0.6190158724784851, 0.6165087223052979, 0.6156443357467651, 0.6148567199707031]",0.658119,0.614857,0.628777,0.043262
q_1772136016_0055,2026-02-27 01:30:16,What do people say about lunch specials?,general,20,4,"[0.6309763193130493, 0.6299632787704468, 0.6201714873313904, 0.6170440912246704, 0.6166176199913025, 0.6152719259262085, 0.6061080694198608, 0.6054408550262451, 0.6023562550544739, 0.6006740927696228, 0.5994623303413391, 0.5994008779525757, 0.5977249145507812, 0.5954646468162537, 0.5953038930892944, 0.5929867625236511, 0.592357873916626, 0.5916262269020081, 0.588792085647583, 0.5878994464874268]",0.630976,0.587899,0.604282,0.043077
q_1772136023_0056,2026-02-27 01:30:23,Are happy hour deals worth it?,general,20,4,"[0.6705740690231323, 0.6617671251296997, 0.6471573710441589, 0.6465592384338379, 0.6455408930778503, 0.6334677934646606, 0.6329482793807983, 0.6293414235115051, 0.6278437376022339, 0.6276518106460571, 0.626151442527771, 0.6225764751434326, 0.6213469505310059, 0.621153712272644, 0.6208703517913818, 0.6197909116744995, 0.6188489198684692, 0.6176804304122925, 0.6119164228439331, 0.6081663370132446]",0.670574,0.608166,0.630568,0.062408
q_1772136030_0057,2026-02-27 01:30:30,Which restaurants are overpriced for what they offer?,aspect,20,5,"[0.7276125550270081, 0.7241082191467285, 0.7077301740646362, 0.7055752873420715, 0.7021160125732422, 0.6948590874671936, 0.6936676502227783, 0.6923025846481323, 0.6889737248420715, 0.6862775087356567, 0.6839596629142761, 0.6833871006965637, 0.680614709854126, 0.6795543432235718, 0.6760317087173462, 0.6759815812110901, 0.6731203198432922, 0.6689865589141846, 0.6689352989196777, 0.6671452522277832]",0.727613,0.667145,0.689047,0.060467
q_1772136037_0058,2026-02-27 01:30:37,Tell me about budget-friendly dining options,general,20,4,"[0.6824193000793457, 0.67742919921875, 0.6689136028289795, 0.6688442826271057, 0.6681361794471741, 0.6676169633865356, 0.6667983531951904, 0.666144609451294, 0.6618267893791199, 0.6616699695587158, 0.6610562205314636, 0.6593735218048096, 0.6590111255645752, 0.6583923101425171, 0.6560442447662354, 0.6519040465354919, 0.651680052280426, 0.6505966782569885, 0.6503376960754395, 0.6502006649971008]",0.682419,0.650201,0.66192,0.032219
q_1772136041_0059,2026-02-27 01:30:41,What restaurants have a cozy atmosphere?,general,20,4,"[0.6752541065216064, 0.669714093208313, 0.6579819321632385, 0.6578237414360046, 0.6564466953277588, 0.6547167897224426, 0.6475696563720703, 0.6452914476394653, 0.6425831317901611, 0.6415554285049438, 0.6342488527297974, 0.6308075189590454, 0.6280697584152222, 0.6277439594268799, 0.627565860748291, 0.6255718469619751, 0.6242678165435791, 0.6224822998046875, 0.6212438941001892, 0.6201909780502319]",0.675254,0.620191,0.640556,0.055063
q_1772136050_0060,2026-02-27 01:30:50,Tell me about places with good outdoor seating,general,20,4,"[0.7146766781806946, 0.6979243159294128, 0.6858885884284973, 0.6790763735771179, 0.6783512830734253, 0.6782654523849487, 0.674440860748291, 0.6741227507591248, 0.6734939813613892, 0.6727337837219238, 0.672103762626648, 0.6706563830375671, 0.6705406904220581, 0.6703317761421204, 0.6698637008666992, 0.6685917377471924, 0.6685820817947388, 0.667431116104126, 0.6664053201675415, 0.6649168133735657]",0.714677,0.664917,0.67592,0.04976
q_1772136056_0061,2026-02-27 01:30:56,Which restaurants have live music?,general,20,4,"[0.659371554851532, 0.6336044669151306, 0.6321579813957214, 0.6274818181991577, 0.626501202583313, 0.6224595904350281, 0.6200989484786987, 0.6169854998588562, 0.616784393787384, 0.6142033338546753, 0.6137665510177612, 0.6108642816543579, 0.6058998107910156, 0.6057052612304688, 0.6047285795211792, 0.6042279005050659, 0.6037483811378479, 0.6031193137168884, 0.601227343082428, 0.5974107980728149]",0.659372,0.597411,0.616017,0.061961
q_1772136061_0062,2026-02-27 01:31:01,What makes a restaurant feel romantic?,general,20,4,"[0.6398481130599976, 0.6320623755455017, 0.6278306841850281, 0.607872724533081, 0.6068661212921143, 0.6019092798233032, 0.5977780222892761, 0.5936639308929443, 0.5897833108901978, 0.5881229043006897, 0.5879466533660889, 0.5869193077087402, 0.5866066813468933, 0.5804392099380493, 0.5801236629486084, 0.5792040824890137, 0.5783537030220032, 0.5783494710922241, 0.5778439044952393, 0.577232301235199]",0.639848,0.577232,0.594938,0.062616
q_1772136067_0063,2026-02-27 01:31:07,How important is cleanliness to diners?,general,20,4,"[0.6546053290367126, 0.6334953904151917, 0.6270601153373718, 0.6252370476722717, 0.6182591915130615, 0.602157711982727, 0.5982311964035034, 0.5971710681915283, 0.5961837768554688, 0.5955417156219482, 0.5948291420936584, 0.5944975018501282, 0.5930176973342896, 0.5922808051109314, 0.5875067710876465, 0.5866215229034424, 0.5854599475860596, 0.5830451250076294, 0.5817651748657227, 0.5814085006713867]",0.654605,0.581409,0.601419,0.073197
q_1772136071_0064,2026-02-27 01:31:11,What do people say about restaurant noise levels?,general,20,4,"[0.6728963851928711, 0.6400380730628967, 0.6366550326347351, 0.6298750638961792, 0.6243922710418701, 0.6137471795082092, 0.605629026889801, 0.5933638215065002, 0.5922718644142151, 0.5918653011322021, 0.5902483463287354, 0.5893986225128174, 0.5874743461608887, 0.586461067199707, 0.5851678848266602, 0.584712564945221, 0.5844666361808777, 0.5843124985694885, 0.5842222571372986, 0.5840872526168823]",0.672896,0.584087,0.603064,0.088809
q_1772136077_0065,2026-02-27 01:31:17,Tell me about restaurants with unique decor,general,20,4,"[0.6907658576965332, 0.6672689914703369, 0.6643081903457642, 0.6631709933280945, 0.6626247763633728, 0.660651683807373, 0.657985270023346, 0.6578335762023926, 0.6566441059112549, 0.6562959551811218, 0.65625, 0.6557328701019287, 0.6552783846855164, 0.6548252105712891, 0.6537715792655945, 0.6497730612754822, 0.6494542360305786, 0.6491482257843018, 0.6482809782028198, 0.6473098993301392]",0.690766,0.64731,0.657869,0.043456
q_1772136083_0066,2026-02-27 01:31:23,Which restaurants have the best views?,recommendation,20,8,"[0.6753281950950623, 0.630423903465271, 0.6287631988525391, 0.6287060976028442, 0.6232423782348633, 0.6191406846046448, 0.6185197830200195, 0.6182734370231628, 0.6175731420516968, 0.6173036694526672, 0.6164888739585876, 0.6157315373420715, 0.6153948307037354, 0.6125931739807129, 0.6106279492378235, 0.6102067232131958, 0.6098942160606384, 0.6093387007713318, 0.6091370582580566, 0.6088173985481262]",0.675328,0.608817,0.619775,0.066511
q_1772136089_0067,2026-02-27 01:31:29,What are the overall dining trends?,general,20,4,"[0.5794115662574768, 0.5726442337036133, 0.5688116550445557, 0.5665976405143738, 0.5650684833526611, 0.5606552362442017, 0.560157835483551, 0.5582283735275269, 0.5577819347381592, 0.5556669235229492, 0.55486661195755, 0.5548439621925354, 0.5547347664833069, 0.5546725988388062, 0.5537348389625549, 0.5520473718643188, 0.5504328012466431, 0.549870491027832, 0.549648642539978, 0.549541175365448]",0.579412,0.549541,0.558471,0.02987
q_1772136096_0068,2026-02-27 01:31:36,Summarize what people think about local restaurants,general,20,4,"[0.6773718595504761, 0.6765781044960022, 0.6668902635574341, 0.6668107509613037, 0.6638593077659607, 0.6637903451919556, 0.6630263328552246, 0.6616957783699036, 0.6615579128265381, 0.6606358885765076, 0.6604664921760559, 0.6603543758392334, 0.6603342294692993, 0.6593685150146484, 0.6586071848869324, 0.6577644348144531, 0.6577256917953491, 0.6576306819915771, 0.6568665504455566, 0.656521201133728]",0.677372,0.656521,0.662393,0.020851
q_1772136102_0069,2026-02-27 01:31:42,Give me an overview of restaurant experiences,general,20,4,"[0.6875569224357605, 0.6754798889160156, 0.67507004737854, 0.6737561225891113, 0.6735615134239197, 0.6714967489242554, 0.6670852303504944, 0.6661974191665649, 0.6653685569763184, 0.6648579239845276, 0.6646785140037537, 0.6637378931045532, 0.6631333231925964, 0.6605894565582275, 0.6595680117607117, 0.6590587496757507, 0.6582558155059814, 0.6571522951126099, 0.6563685536384583, 0.655833899974823]",0.687557,0.655834,0.66594,0.031723
q_1772136109_0070,2026-02-27 01:31:49,What makes a restaurant highly rated?,general,20,4,"[0.6349848508834839, 0.634197473526001, 0.6141976118087769, 0.6125772595405579, 0.6052117347717285, 0.604891836643219, 0.60479336977005, 0.6028044819831848, 0.6018496155738831, 0.6015334129333496, 0.5998115539550781, 0.5978044271469116, 0.5966589450836182, 0.5956809520721436, 0.5954456925392151, 0.5949434041976929, 0.5949272513389587, 0.5939910411834717, 0.5917043089866638, 0.5916882157325745]",0.634985,0.591688,0.603485,0.043297
q_1772136113_0071,2026-02-27 01:31:53,What factors lead to five-star reviews?,general,20,4,"[0.5522499084472656, 0.5222696661949158, 0.5221856832504272, 0.5149024128913879, 0.5145349502563477, 0.5087118148803711, 0.5067533850669861, 0.5063309669494629, 0.5060670971870422, 0.5059939026832581, 0.5044988989830017, 0.5019396543502808, 0.499306321144104, 0.497156023979187, 0.4958963990211487, 0.4945031404495239, 0.4920654296875, 0.49131131172180176, 0.49109703302383423, 0.49018585681915283]",0.55225,0.490186,0.505898,0.062064
q_1772136118_0072,2026-02-27 01:31:58,Summarize the most common praise in restaurant reviews,general,20,4,"[0.6292961835861206, 0.6160749793052673, 0.613498330116272, 0.6054068207740784, 0.6015809774398804, 0.6002793312072754, 0.6002576351165771, 0.5999873876571655, 0.5995492935180664, 0.5995262861251831, 0.5995240211486816, 0.5993564128875732, 0.5984479188919067, 0.597370982170105, 0.5971459150314331, 0.5950132012367249, 0.5942673683166504, 0.594170331954956, 0.5940440893173218, 0.5937225818634033]",0.629296,0.593723,0.601426,0.035574
q_1772136123_0073,2026-02-27 01:32:03,What drives repeat customers to return?,general,20,4,"[0.5690009593963623, 0.5545289516448975, 0.5515891313552856, 0.5453900694847107, 0.5428275465965271, 0.5408430695533752, 0.5395524501800537, 0.5353457927703857, 0.5351327061653137, 0.5325655937194824, 0.5303381681442261, 0.5301955938339233, 0.5285181403160095, 0.5273956060409546, 0.5273762345314026, 0.5263144373893738, 0.5261893272399902, 0.5253901481628418, 0.5251670479774475, 0.5238562822341919]",0.569001,0.523856,0.535876,0.045145
q_1772136127_0074,2026-02-27 01:32:07,How do restaurants earn customer loyalty?,general,20,4,"[0.601536750793457, 0.5942593216896057, 0.5911939144134521, 0.5880169868469238, 0.5828472375869751, 0.5700670480728149, 0.5691084265708923, 0.5686519145965576, 0.5663171410560608, 0.5656632781028748, 0.5624867677688599, 0.558982253074646, 0.5581722855567932, 0.5560834407806396, 0.5551676750183105, 0.5524872541427612, 0.5513938665390015, 0.5500847697257996, 0.5496616363525391, 0.5493137240409851]",0.601537,0.549314,0.567075,0.052223
q_1772136133_0075,2026-02-27 01:32:13,What do people value most in a dining experience?,general,20,4,"[0.6343324184417725, 0.6140723824501038, 0.6138772368431091, 0.6110751032829285, 0.6065268516540527, 0.6005239486694336, 0.5997859239578247, 0.5994001626968384, 0.5985410213470459, 0.597446620464325, 0.5958802700042725, 0.5943466424942017, 0.5940812826156616, 0.593822717666626, 0.590009331703186, 0.5870529413223267, 0.5858316421508789, 0.5857025384902954, 0.584986686706543, 0.5849063396453857]",0.634332,0.584906,0.59861,0.049426
q_1772136143_0076,2026-02-27 01:32:23,What separates great restaurants from average ones?,general,20,4,"[0.6379703283309937, 0.6319788694381714, 0.6274290680885315, 0.6119897961616516, 0.6108543872833252, 0.6102439165115356, 0.6069133281707764, 0.6062180995941162, 0.6055951118469238, 0.6039388179779053, 0.6025150418281555, 0.6013156175613403, 0.6007656455039978, 0.6006699800491333, 0.5994413495063782, 0.5989769697189331, 0.5977891087532043, 0.596712589263916, 0.5959954857826233, 0.595545768737793]",0.63797,0.595546,0.607143,0.042425
q_1772136151_0077,2026-02-27 01:32:31,How do expensive restaurants compare to budget ones?,general,20,4,"[0.6236885786056519, 0.6215294003486633, 0.6150364875793457, 0.6082164645195007, 0.6067798137664795, 0.605514407157898, 0.6030089855194092, 0.6021378636360168, 0.6019428968429565, 0.6017996668815613, 0.60178542137146, 0.5995744466781616, 0.5993899703025818, 0.5971047878265381, 0.5954304933547974, 0.5941109657287598, 0.593155026435852, 0.5921623706817627, 0.5914145708084106, 0.5913139581680298]",0.623689,0.591314,0.602255,0.032375
q_1772136156_0078,2026-02-27 01:32:36,Is the food better at places with good service?,aspect,20,5,"[0.7225857377052307, 0.7052955627441406, 0.6857694983482361, 0.6819561123847961, 0.6805580258369446, 0.6799646615982056, 0.6786125898361206, 0.6755302548408508, 0.6750372052192688, 0.6747552156448364, 0.6737029552459717, 0.6724269390106201, 0.6689816117286682, 0.667527973651886, 0.6674072742462158, 0.6667155027389526, 0.6662790775299072, 0.6656671166419983, 0.6656482219696045, 0.664421558380127]",0.722586,0.664422,0.676942,0.058164
q_1772136162_0079,2026-02-27 01:32:42,Which is more important to diners: food or atmosphere?,aspect,20,5,"[0.586944580078125, 0.5852342247962952, 0.5827711224555969, 0.5786662101745605, 0.5705842971801758, 0.5683488249778748, 0.5679300427436829, 0.5656061768531799, 0.564378559589386, 0.5624516606330872, 0.5608139634132385, 0.5573344230651855, 0.5565647482872009, 0.5546664595603943, 0.5544453859329224, 0.5530396699905396, 0.5524349808692932, 0.5521805286407471, 0.5518561601638794, 0.551685631275177]",0.586945,0.551686,0.563897,0.035259
q_1772136167_0080,2026-02-27 01:32:47,Do chain restaurants or local spots get better reviews?,general,20,4,"[0.6677911281585693, 0.6607447862625122, 0.6550114154815674, 0.6548253893852234, 0.6453748941421509, 0.6441975235939026, 0.6436395645141602, 0.6423507332801819, 0.6411721706390381, 0.6389994621276855, 0.638725221157074, 0.6377810835838318, 0.6374281048774719, 0.6370169520378113, 0.63657146692276, 0.635525107383728, 0.6347367763519287, 0.6344310641288757, 0.6337131857872009, 0.6333633065223694]",0.667791,0.633363,0.64267,0.034428
q_1772136172_0081,2026-02-27 01:32:52,How does lunch quality compare to dinner quality?,general,20,4,"[0.6066986918449402, 0.5979393124580383, 0.5878090262413025, 0.5855666399002075, 0.5829928517341614, 0.5822994709014893, 0.582187294960022, 0.5800074934959412, 0.5797959566116333, 0.5784360766410828, 0.5695525407791138, 0.5661624073982239, 0.5660456418991089, 0.5651236176490784, 0.5647420287132263, 0.5623212456703186, 0.5621022582054138, 0.562082052230835, 0.5616217851638794, 0.5615343451499939]",0.606699,0.561534,0.575251,0.045164
q_1772136176_0082,2026-02-27 01:32:56,Are newer restaurants better than established ones?,general,20,4,"[0.6728721261024475, 0.6723688840866089, 0.6613891124725342, 0.644282341003418, 0.6421495676040649, 0.638525128364563, 0.6270883083343506, 0.6261295080184937, 0.6251600384712219, 0.6231282353401184, 0.6222729086875916, 0.6209520101547241, 0.6202303171157837, 0.6182489395141602, 0.6160828471183777, 0.6156551241874695, 0.6142565608024597, 0.6141256093978882, 0.6140804290771484, 0.6139400005340576]",0.672872,0.61394,0.630147,0.058932
q_1772136183_0083,2026-02-27 01:33:03,Do restaurants with large menus or small menus get better reviews?,general,20,4,"[0.663999617099762, 0.6528762578964233, 0.6386446952819824, 0.6357376575469971, 0.6335734128952026, 0.6316342353820801, 0.6296316385269165, 0.6293153762817383, 0.6270977258682251, 0.626643180847168, 0.621426522731781, 0.6213991045951843, 0.6208195090293884, 0.6205460429191589, 0.6205043196678162, 0.6204729080200195, 0.6200799942016602, 0.6191034317016602, 0.6174106597900391, 0.6166777014732361]",0.664,0.616678,0.62838,0.047322
q_1772136187_0084,2026-02-27 01:33:07,Is takeout quality as good as dine-in?,general,20,4,"[0.6616749167442322, 0.64387047290802, 0.6401252150535583, 0.6397718191146851, 0.6393344402313232, 0.6370762586593628, 0.6368376016616821, 0.6358369588851929, 0.6347352862358093, 0.6342288255691528, 0.6339731216430664, 0.6336811780929565, 0.6319953799247742, 0.6308498382568359, 0.6295031309127808, 0.6291572451591492, 0.6288357973098755, 0.6274117827415466, 0.6264551877975464, 0.626275897026062]",0.661675,0.626276,0.635082,0.035399
q_1772136194_0085,2026-02-27 01:33:14,Tell me about unique dining experiences,general,20,4,"[0.7038024663925171, 0.7012248635292053, 0.6883273720741272, 0.6847805976867676, 0.6802706718444824, 0.679482102394104, 0.6738021373748779, 0.6736924648284912, 0.6715083718299866, 0.6714488863945007, 0.6692428588867188, 0.6684226989746094, 0.6682535409927368, 0.6669160723686218, 0.666304886341095, 0.6648973226547241, 0.6642110347747803, 0.6628092527389526, 0.6611591577529907, 0.6608870625495911]",0.703802,0.660887,0.674072,0.042915
